CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly
4039,65,53,4,7,26,185,26,False,True,False,False,False
58907,23,58,17,10,21,616,25,False,False,True,True,False
842,37,59,10,0,22,126,17,True,False,True,True,False
38884,19,12,19,6,14,380,27,True,False,True,False,True
23714,23,50,14,7,19,298,10,True,False,False,False,False
44219,23,28,28,10,23,401,12,True,False,False,False,False
49830,44,11,23,5,24,856,28,False,False,True,True,False
49808,45,60,10,5,30,579,1,True,True,False,False,True
19063,49,39,28,10,5,461,10,True,True,False,True,False
4978,46,48,22,2,25,425,23,True,False,True,True,False
35069,65,16,27,10,26,584,28,True,True,False,False,True
47333,45,45,26,9,23,737,17,False,False,True,True,False
21808,39,18,7,1,16,420,10,True,False,True,False,True
32038,49,5,27,2,19,808,2,False,False,False,False,True
4566,58,33,7,1,10,843,15,False,True,False,False,True
41934,45,56,10,7,24,277,2,True,True,False,False,True
46131,42,17,22,9,28,431,29,False,True,False,False,False
46101,44,45,28,3,26,319,30,False,False,False,False,True
48800,35,60,3,9,23,694,23,False,False,True,True,False
64124,32,2,4,4,27,208,5,False,False,False,True,False
37670,57,51,12,9,19,713,26,False,False,False,False,False
39074,18,30,27,0,14,607,1,False,False,False,True,False
42709,26,7,2,6,30,922,12,True,False,False,False,True
13145,20,36,30,1,27,621,2,False,False,True,False,False
59509,64,37,4,2,30,938,18,False,False,True,True,False
33842,59,56,14,0,21,899,26,False,False,True,False,True
4407,58,59,12,10,6,698,1,True,False,True,False,False
45177,60,42,21,6,6,732,18,True,False,False,False,False
10877,22,56,26,0,29,897,14,False,False,True,True,False
3457,43,16,20,8,23,408,20,False,True,False,False,True
53976,23,23,11,1,24,383,21,False,False,False,False,False
54559,51,49,1,3,29,499,5,False,True,False,False,False
9898,24,32,4,1,19,522,15,True,False,False,False,True
6845,59,47,26,2,7,808,15,True,True,False,True,False
35446,57,31,23,10,23,736,7,True,False,True,False,False
3372,20,26,22,8,24,650,2,False,False,True,True,False
34464,35,44,6,3,29,940,23,True,False,True,False,True
62797,50,48,19,8,18,141,9,True,False,True,False,True
61486,27,57,20,8,25,859,18,True,True,False,True,False
57236,21,55,11,10,18,815,14,True,False,True,True,False
50402,31,51,17,3,23,643,27,False,False,True,True,False
60308,31,47,28,8,21,309,4,True,False,True,True,False
24085,28,47,5,2,8,544,30,True,False,False,True,False
21787,46,18,15,4,2,904,9,False,False,False,True,False
11107,46,8,6,10,18,655,7,True,False,True,False,False
46226,60,13,20,1,22,497,17,False,False,False,False,False
59239,60,45,28,7,30,778,27,False,False,True,True,False
19544,53,35,5,6,12,951,16,True,False,False,False,True
60743,55,55,4,6,13,167,17,True,False,True,True,False
15012,61,56,29,8,12,825,5,True,False,False,False,False
63135,54,5,5,6,9,465,26,False,True,False,False,True
58957,31,28,7,5,30,692,18,True,False,True,True,False
44806,49,42,17,8,2,634,10,False,True,False,False,False
30921,28,52,15,7,17,436,20,False,False,True,False,True
49508,54,45,29,6,30,951,3,True,False,False,True,False
17035,31,60,16,2,6,954,29,False,False,False,True,False
43645,56,60,22,4,17,586,16,True,False,True,False,True
17606,56,47,1,3,26,450,27,True,False,True,True,False
258,56,22,21,5,13,632,22,True,True,False,True,False
21423,30,46,8,5,10,882,15,True,True,False,True,False
31115,27,41,17,4,0,725,20,True,False,False,False,False
31401,38,59,20,5,29,141,15,True,False,False,False,True
48089,39,27,16,5,30,438,25,True,True,False,True,False
6680,31,51,27,1,8,525,6,False,True,False,True,False
62878,23,33,26,8,25,959,18,False,False,False,False,True
15309,22,30,21,4,17,482,16,True,False,False,False,False
40397,56,15,1,6,26,805,28,False,False,False,False,True
11541,21,39,6,1,6,528,10,False,False,False,True,False
55940,58,39,14,10,29,993,27,True,True,False,True,False
50011,23,9,14,6,28,994,4,False,False,True,True,False
55602,62,6,1,4,6,457,30,False,False,True,False,True
43876,34,10,1,10,15,110,26,False,False,True,True,False
14352,24,26,5,0,30,897,15,False,False,False,True,False
62113,20,14,15,4,24,470,8,False,False,True,True,False
33600,26,23,2,6,7,135,22,False,True,False,True,False
63948,65,24,15,10,17,606,27,True,False,False,False,True
45109,24,30,25,6,10,429,30,False,False,True,True,False
55492,35,60,23,8,22,291,30,False,True,False,False,True
22676,32,43,11,10,12,999,29,True,True,False,True,False
63070,51,22,19,7,24,206,13,False,True,False,False,True
32691,61,18,5,10,10,199,10,False,False,False,False,False
51522,58,49,5,10,12,781,11,True,False,True,False,True
61246,19,55,18,10,18,668,24,True,True,False,False,False
34015,39,30,30,2,29,661,30,True,False,False,False,False
37563,43,38,29,0,4,240,7,True,True,False,False,False
368,29,1,1,2,1,431,8,True,True,False,False,True
8310,27,3,4,7,14,830,5,False,True,False,True,False
2472,52,56,13,6,1,475,29,False,True,False,False,True
3979,55,14,9,3,13,766,6,False,False,True,True,False
33929,56,53,28,2,20,695,10,True,False,False,False,True
29238,29,60,2,2,27,811,4,True,True,False,False,True
7027,37,14,12,6,2,536,22,False,False,True,True,False
43306,20,25,23,9,27,600,18,True,False,True,True,False
22930,40,14,6,2,15,454,28,False,False,True,False,True
57808,60,31,20,6,25,794,28,True,False,True,False,True
57687,59,36,6,7,30,102,13,False,False,True,True,False
1456,20,24,18,6,7,647,24,False,True,False,True,False
48923,44,15,9,3,26,176,21,False,False,False,False,False
31826,48,46,18,2,2,300,10,True,False,True,False,False
55706,34,4,5,3,21,552,18,False,False,True,True,False
41313,40,49,23,9,27,834,25,True,True,False,True,False
21322,52,33,7,6,6,985,2,False,True,False,False,True
45371,60,32,11,10,16,577,19,True,False,False,False,False
1717,37,59,5,5,18,876,30,True,False,False,False,False
3497,64,33,22,8,21,137,16,True,True,False,False,False
64235,65,42,14,3,28,939,9,False,True,False,True,False
27583,22,25,29,3,1,344,10,False,False,True,True,False
49463,56,25,2,10,9,372,18,False,False,True,True,False
10581,29,57,9,4,3,413,10,False,False,False,False,False
4310,64,51,13,9,4,595,11,False,True,False,False,False
22029,30,8,5,1,21,519,13,True,False,False,True,False
34789,18,46,30,1,17,940,13,False,False,False,False,True
17936,52,58,21,4,20,127,30,False,False,False,True,False
19151,36,13,19,6,4,757,15,True,False,False,False,False
20846,32,36,25,3,21,948,30,True,False,False,True,False
41872,55,47,27,2,21,113,23,True,False,True,False,True
8388,38,31,1,7,20,608,22,True,False,False,False,False
4313,58,56,18,2,22,633,5,False,False,True,True,False
10715,34,1,2,5,28,150,5,False,True,False,True,False
32583,48,48,28,1,13,177,7,False,False,False,False,True
45832,52,14,3,9,20,672,29,True,True,False,False,False
19767,29,55,6,8,29,469,13,False,False,False,False,False
10081,46,59,27,4,9,834,2,False,True,False,False,True
8665,32,16,4,2,25,297,27,False,False,True,False,True
50074,40,4,5,1,25,800,4,False,True,False,True,False
8689,57,16,22,2,4,159,4,False,False,True,False,False
34440,38,32,22,5,28,522,14,False,True,False,False,False
4321,65,31,11,10,23,156,25,True,True,False,False,False
47879,50,27,5,3,30,383,25,False,False,False,True,False
52560,27,60,4,8,27,670,20,True,False,False,False,False
20607,23,50,7,9,24,750,15,False,False,True,False,False
58171,52,49,10,9,30,664,1,False,True,False,True,False
10552,22,10,8,8,1,817,6,False,False,False,True,False
30333,20,35,30,3,28,522,26,False,True,False,True,False
17029,59,23,27,5,13,868,5,True,False,False,False,False
52145,32,21,20,6,25,523,17,False,False,True,True,False
51772,25,28,3,5,21,172,30,True,False,True,True,False
1202,58,26,23,6,0,834,12,False,False,False,True,False
22963,56,34,30,9,26,462,21,True,True,False,True,False
19531,31,46,1,8,27,939,13,True,False,True,False,False
42272,34,28,18,4,20,531,3,True,False,True,True,False
59636,56,59,15,9,20,456,25,False,False,False,True,False
33019,19,50,9,2,0,518,12,True,False,False,False,False
43751,58,44,8,9,26,337,13,False,False,False,True,False
24789,48,54,23,6,13,297,21,True,False,True,False,True
36358,55,6,10,5,9,238,4,True,False,True,False,True
2725,63,10,21,7,9,581,30,True,True,False,False,True
38276,61,40,6,1,6,291,20,True,False,False,False,False
19149,42,13,8,0,3,351,20,False,False,False,True,False
48935,30,1,2,10,15,401,11,False,True,False,False,False
42141,26,12,7,5,26,521,16,True,False,True,False,False
49185,32,12,23,7,21,468,24,False,False,True,True,False
2407,64,33,7,0,24,385,16,False,False,False,False,True
43771,21,59,30,0,18,591,27,True,False,True,True,False
32476,42,33,18,1,24,314,16,False,False,True,True,False
18564,29,50,9,0,22,213,22,False,False,False,False,False
5301,18,50,23,6,20,309,6,True,True,False,True,False
783,45,58,5,8,24,660,16,False,True,False,False,False
11852,49,35,18,0,14,307,13,False,False,True,False,True
11216,50,51,13,3,3,404,9,True,True,False,True,False
53613,25,36,21,1,27,676,11,False,True,False,True,False
8899,29,50,15,4,22,826,25,False,True,False,True,False
21821,37,34,16,0,12,627,7,True,True,False,True,False
17512,47,59,24,5,28,908,22,False,False,False,True,False
43719,58,28,30,4,23,823,11,False,False,False,False,True
24049,35,48,24,3,27,650,4,True,True,False,True,False
52438,63,43,27,9,29,374,28,False,True,False,False,True
8039,18,39,13,6,25,463,18,False,False,False,False,True
7347,58,27,18,7,6,829,14,False,False,True,True,False
38825,36,25,30,2,22,944,17,True,False,False,False,False
39510,45,39,11,1,12,933,11,False,False,True,True,False
15164,45,60,7,1,3,833,16,True,True,False,True,False
16793,61,13,21,1,11,443,13,False,False,True,False,True
9232,48,59,12,2,8,737,19,False,False,True,True,False
59767,28,10,18,3,27,280,6,False,False,False,False,False
24340,28,52,8,10,2,671,26,False,True,False,False,False
36124,33,26,27,2,24,408,25,False,False,True,False,False
37162,30,54,26,9,4,232,18,True,False,True,False,False
47495,23,32,20,5,21,824,3,True,True,False,False,False
21179,27,30,29,5,9,729,5,False,True,False,False,True
20700,56,20,8,2,25,536,21,False,True,False,True,False
8512,38,28,26,0,24,757,10,False,False,True,False,True
62366,22,5,2,2,18,565,18,True,True,False,False,False
34211,37,38,9,8,30,461,1,True,False,True,True,False
61805,49,28,13,7,21,742,27,True,False,True,True,False
10883,37,45,22,1,5,420,7,True,False,False,False,False
33108,30,49,18,4,23,544,13,False,False,True,False,False
4351,21,31,18,2,6,222,24,True,False,True,False,False
41288,20,40,13,9,24,797,11,True,False,False,True,False
15244,64,11,23,9,1,171,26,False,False,True,False,False
53763,46,60,14,6,30,166,18,True,False,False,False,True
61731,52,20,13,5,26,335,17,False,False,True,True,False
12305,30,43,18,3,17,669,10,True,True,False,False,True
28082,60,20,12,3,1,810,20,True,True,False,False,True
59398,44,39,19,5,20,820,25,True,False,False,False,True
61945,51,48,1,9,16,765,22,True,False,True,False,True
47337,45,10,14,5,24,626,27,False,False,False,True,False
2493,63,46,25,7,14,917,12,True,False,False,True,False
26289,36,43,8,7,21,959,17,False,False,True,False,False
22054,23,11,2,1,28,902,14,True,False,False,False,False
56062,41,57,5,10,16,817,28,True,True,False,False,False
48311,52,51,19,3,30,475,22,False,False,True,False,True
3656,44,25,26,0,10,453,16,True,False,True,True,False
22352,55,12,2,0,21,221,28,False,False,True,False,True
57297,36,43,8,5,30,339,22,True,False,True,True,False
44165,40,48,25,2,19,862,6,False,False,True,True,False
4870,65,46,21,1,23,329,9,True,False,False,False,False
26495,35,46,2,5,7,134,26,False,False,False,False,False
63685,29,44,3,6,28,397,19,True,False,False,False,False
39740,65,2,1,9,0,738,8,True,False,False,False,True
24054,58,32,8,2,4,359,17,False,False,True,False,True
19076,43,60,1,2,23,625,29,True,False,True,True,False
6154,48,57,5,5,6,380,21,True,True,False,False,False
49177,57,29,18,8,25,874,1,True,False,True,False,False
24725,36,48,6,7,27,641,20,True,False,False,True,False
32301,57,49,18,2,0,915,7,True,True,False,True,False
7923,46,9,16,5,4,489,20,False,False,True,False,True
42740,23,58,7,1,20,846,28,False,True,False,True,False
32703,57,46,13,9,11,949,19,False,True,False,False,False
25674,19,60,21,1,22,412,25,True,False,False,False,True
59620,23,47,25,8,25,745,26,False,False,False,False,False
23069,45,5,17,3,19,525,7,True,False,False,False,False
22799,52,47,20,3,7,149,25,False,False,True,False,False
55717,58,2,1,1,0,870,3,True,False,False,False,True
9654,51,39,16,7,18,239,18,False,False,False,False,False
16538,57,49,14,4,15,805,28,False,False,True,False,True
12358,40,56,13,8,3,513,9,False,True,False,True,False
48857,42,44,13,9,25,411,2,False,False,False,False,False
52483,35,21,3,5,24,566,25,False,False,True,True,False
54532,42,34,11,2,28,358,5,False,True,False,False,True
32182,22,37,9,4,15,582,1,True,True,False,True,False
59465,41,40,5,2,27,360,10,False,False,True,False,False
27864,23,60,26,10,21,871,21,True,False,True,True,False
31875,52,41,18,2,3,516,7,False,True,False,False,True
19380,58,1,11,2,19,659,8,False,False,False,True,False
41332,25,1,17,0,25,764,22,True,False,False,False,False
39426,33,20,29,10,0,422,15,True,False,False,False,True
12923,34,59,18,3,13,594,23,False,False,True,False,True
30466,39,53,4,4,1,596,30,True,True,False,False,True
34760,42,26,12,9,26,594,7,True,False,False,False,True
30240,20,20,9,4,5,389,6,False,True,False,False,True
34857,41,48,3,5,0,452,18,False,False,True,False,True
33285,23,6,25,0,12,343,11,True,True,False,True,False
4288,53,10,27,10,13,897,12,False,False,True,False,False
11966,57,40,4,8,9,621,2,False,True,False,False,False
62172,48,53,21,9,23,768,1,False,False,False,False,True
56966,65,42,29,6,28,585,12,False,True,False,False,False
4745,19,35,16,9,15,473,10,False,False,True,False,False
15416,30,26,28,1,29,517,21,False,True,False,False,True
12017,39,42,12,10,7,682,9,True,True,False,True,False
32826,44,17,23,4,17,848,20,False,False,False,True,False
25549,56,31,30,6,17,618,16,False,True,False,False,False
57299,63,45,17,2,28,723,12,False,False,False,True,False
12235,20,30,12,7,7,777,1,True,True,False,True,False
15639,62,8,14,3,25,229,9,False,False,True,True,False
14591,21,18,7,5,29,180,13,True,True,False,False,False
28105,46,2,1,4,29,873,2,True,False,True,False,False
9724,55,7,29,4,26,546,26,True,False,False,False,False
47605,51,47,8,1,28,154,15,False,True,False,False,False
29285,40,31,29,3,6,223,10,False,False,True,False,True
39671,59,9,3,5,24,547,26,False,False,False,False,True
4008,36,19,23,1,26,901,4,True,True,False,False,True
56911,48,24,26,10,28,825,18,True,False,False,False,True
36064,47,21,15,3,28,450,15,True,False,True,False,True
1255,59,59,16,1,18,158,28,True,False,False,False,True
17440,60,1,21,5,26,535,22,True,False,False,False,True
42636,38,33,11,8,2,973,30,False,True,False,True,False
32003,45,10,17,7,28,103,23,True,True,False,False,False
54594,57,49,27,5,25,272,26,False,True,False,False,True
19205,27,55,9,7,21,315,29,False,False,False,True,False
38767,50,42,5,5,11,217,17,False,False,True,False,False
43639,37,13,10,3,4,100,22,False,True,False,False,False
57796,33,4,3,2,21,267,12,False,True,False,False,False
37313,55,18,15,10,12,792,23,True,False,True,False,False
19391,62,33,13,1,13,980,28,False,True,False,True,False
26717,26,5,8,1,10,852,6,False,True,False,False,True
40960,24,54,17,10,15,800,21,True,False,False,False,False
9692,36,14,2,5,26,754,14,False,True,False,False,False
41592,59,8,3,8,11,776,25,False,False,False,False,True
1353,48,7,29,8,13,353,30,False,True,False,False,True
19737,40,41,7,9,8,330,27,True,False,True,False,True
33200,54,12,23,7,15,823,16,False,False,False,False,False
50260,50,25,15,10,26,733,25,True,True,False,True,False
59851,52,33,19,7,18,130,20,True,False,False,False,False
26487,40,48,8,10,4,226,13,True,True,False,False,False
21338,34,11,4,0,9,961,22,False,True,False,False,True
53278,25,52,14,10,24,270,9,False,True,False,True,False
42707,32,49,14,2,23,972,4,False,True,False,False,False
9602,25,60,14,3,16,241,9,True,False,True,False,False
11622,34,42,18,3,2,816,8,False,False,True,False,True
20753,56,51,26,5,9,362,12,True,False,False,False,True
6264,31,14,4,0,13,279,4,True,True,False,True,False
60651,37,55,7,7,28,114,27,False,True,False,False,True
28109,35,59,15,9,29,330,14,True,True,False,False,False
53684,47,60,9,8,17,570,3,True,False,False,True,False
51574,60,1,3,3,6,866,13,False,False,False,False,False
173,57,5,13,7,3,821,16,True,False,False,False,True
25079,35,13,9,10,10,169,25,False,False,False,False,True
5480,52,45,22,5,0,899,2,True,False,True,False,False
11816,45,31,2,9,15,336,1,False,False,False,False,False
50996,63,13,26,4,30,924,25,False,False,True,True,False
47295,33,32,7,2,29,298,7,False,False,True,False,True
43260,24,57,13,0,0,863,8,False,True,False,True,False
22653,26,43,2,6,16,389,20,True,False,True,False,True
7876,32,26,23,4,11,883,1,True,True,False,True,False
9559,24,21,29,2,15,328,16,True,True,False,False,True
38994,50,54,9,10,30,146,1,False,True,False,True,False
55825,29,36,5,9,29,206,7,False,False,False,True,False
54612,53,8,1,7,2,415,23,False,True,False,False,True
48060,25,1,26,9,25,708,14,False,False,True,True,False
33410,62,58,6,9,11,872,4,False,True,False,False,False
26478,41,54,28,5,4,249,4,True,False,True,False,False
48314,56,40,10,2,28,311,20,False,False,True,False,False
37857,58,13,7,10,11,796,11,False,True,False,False,True
19629,24,55,10,9,2,814,2,False,True,False,False,False
3449,20,14,22,10,9,387,26,True,True,False,False,False
53137,20,14,10,10,28,191,13,False,False,False,False,True
8293,20,20,6,9,12,602,18,False,False,True,False,False
28198,56,52,24,2,5,942,8,True,False,True,True,False
4626,18,54,20,4,15,123,12,True,True,False,True,False
45221,31,21,15,10,20,865,22,False,True,False,False,False
63669,63,37,17,10,17,622,16,True,False,True,True,False
18346,59,15,18,0,30,574,11,False,False,True,False,False
46525,62,13,1,6,19,542,29,False,False,True,False,True
13341,28,5,25,1,17,218,26,False,True,False,False,False
48504,38,34,17,0,28,430,14,False,False,True,False,True
61387,43,28,20,8,23,910,7,True,False,False,False,False
23883,48,44,9,7,4,941,10,True,True,False,True,False
64342,55,22,4,9,16,211,9,False,False,False,True,False
58795,62,11,1,1,20,475,20,True,False,False,False,False
11223,29,21,1,5,6,161,8,False,False,False,False,True
20054,26,15,27,1,3,686,17,False,True,False,True,False
47040,65,47,24,9,21,616,3,True,False,True,False,True
39147,62,16,18,3,13,229,22,False,False,False,True,False
43457,35,5,19,10,25,237,16,False,True,False,True,False
43125,29,51,29,2,29,492,11,False,False,True,False,False
5020,31,15,17,2,15,638,7,True,True,False,True,False
50311,40,31,30,1,29,399,22,False,True,False,True,False
8015,40,18,10,9,13,814,8,False,True,False,False,False
42179,53,4,1,6,2,777,8,True,True,False,True,False
35783,28,19,14,3,24,418,29,False,False,True,False,True
55288,54,53,5,4,12,704,27,False,False,True,False,False
49779,27,37,30,10,27,714,1,False,True,False,False,False
42721,42,57,18,0,15,798,24,False,True,False,False,True
4027,52,35,20,5,11,365,8,True,False,False,True,False
9398,50,4,14,0,18,394,22,False,False,True,False,False
27339,64,21,28,0,16,840,9,False,False,False,False,True
59732,29,22,14,4,27,294,24,False,False,False,False,False
1616,50,4,12,1,30,867,24,True,False,True,True,False
43785,36,22,18,1,4,842,5,True,True,False,False,True
38595,37,29,8,2,23,507,28,False,False,True,True,False
22841,57,43,11,4,13,807,27,False,False,True,False,False
51777,57,32,5,4,14,283,7,False,False,False,False,False
18236,30,59,8,5,5,588,18,True,True,False,True,False
28919,65,38,2,7,15,170,23,True,True,False,True,False
18508,41,6,24,5,30,155,9,True,True,False,True,False
39772,55,6,6,6,11,492,17,False,False,True,False,False
22366,35,17,12,3,11,610,27,True,False,True,False,False
27184,51,31,8,4,24,880,30,False,True,False,False,False
38711,29,27,8,6,10,415,15,False,False,False,False,True
49312,33,45,28,7,17,182,10,False,False,True,True,False
39260,26,7,11,1,3,990,14,False,False,False,False,True
51750,52,31,10,5,18,375,26,False,True,False,False,False
3398,19,14,24,9,7,829,4,True,False,False,False,False
27621,60,12,2,6,29,382,26,False,False,True,False,False
6411,20,31,24,2,18,754,23,False,False,False,True,False
61942,37,47,3,8,16,414,30,True,False,True,False,False
58242,55,28,21,10,17,374,25,True,False,True,True,False
39930,64,9,4,10,5,981,17,False,True,False,True,False
14912,33,11,24,5,21,261,28,False,False,True,False,True
48552,60,59,4,10,27,158,23,True,False,False,False,True
26857,50,50,8,10,20,796,28,True,False,False,False,True
3695,38,33,27,0,27,802,23,True,False,True,False,False
24511,20,28,8,1,0,230,7,False,False,True,False,True
64180,29,41,2,9,6,116,23,True,False,False,False,False
2394,24,36,12,1,19,678,5,True,False,False,False,False
31063,50,14,8,4,18,664,5,True,False,False,False,True
48278,34,46,24,10,16,186,28,True,False,False,False,False
15376,38,52,3,7,10,969,28,True,False,True,False,False
52891,27,15,17,6,28,430,24,False,False,False,False,False
28944,24,2,29,1,3,451,12,True,True,False,False,False
13375,63,51,30,4,18,894,1,True,True,False,False,False
23298,37,56,4,9,22,773,24,True,True,False,False,False
28042,48,26,5,4,9,518,14,False,True,False,False,True
45296,33,8,22,2,13,128,30,False,False,True,False,False
18091,27,58,10,7,1,504,30,False,False,False,False,True
33834,51,21,4,9,17,307,1,False,True,False,True,False
37741,36,23,2,5,20,714,8,True,False,True,False,True
62072,54,54,2,7,16,277,30,False,False,True,False,True
9966,40,41,8,7,2,282,20,True,False,True,False,False
33391,19,16,4,5,19,730,30,True,False,True,False,False
33027,31,43,11,6,6,741,12,False,False,False,False,False
31144,37,41,12,2,9,862,25,False,False,True,False,True
22808,51,18,20,5,14,561,26,True,True,False,False,False
45684,23,10,2,8,1,806,28,False,False,True,True,False
895,42,12,28,1,22,174,7,False,True,False,False,False
23207,42,49,20,7,23,873,11,False,False,True,True,False
46920,59,9,4,6,16,651,6,False,True,False,False,True
2904,30,49,1,5,11,767,24,False,False,True,False,False
8311,22,5,22,5,27,489,14,True,False,True,False,False
50138,22,6,2,3,21,194,6,True,True,False,False,False
10453,45,18,11,4,30,504,1,False,False,False,False,True
61501,51,28,4,4,8,790,29,False,True,False,True,False
13416,55,45,29,9,15,544,10,False,False,True,False,True
45151,44,38,28,7,1,361,7,False,False,False,False,False
44700,46,36,10,3,29,226,26,False,True,False,False,True
9840,48,7,2,7,24,427,13,False,True,False,False,False
1088,60,21,6,3,6,783,18,False,False,False,False,True
59299,57,54,1,9,22,557,24,False,False,True,True,False
46494,32,44,18,8,26,127,17,True,False,True,False,False
15557,21,15,6,0,23,923,26,False,True,False,False,True
52820,24,36,22,9,16,288,14,False,False,False,True,False
11244,53,59,25,4,0,886,19,True,False,True,False,True
31443,32,60,4,9,13,270,19,True,False,True,False,False
23443,64,20,16,0,10,234,16,True,False,False,True,False
57779,44,19,2,2,30,490,7,False,False,False,False,True
49393,44,58,26,4,27,840,19,False,False,False,True,False
47372,31,35,26,5,27,597,30,True,True,False,False,False
22183,21,15,12,1,3,161,23,True,False,False,True,False
24430,23,3,25,8,11,604,21,False,False,False,False,True
44229,18,1,25,4,22,451,26,False,True,False,True,False
33411,22,12,4,9,9,445,20,False,False,True,True,False
1216,20,20,17,8,30,569,16,True,False,False,False,False
5826,48,24,10,0,13,438,14,False,False,True,False,False
347,24,3,8,4,8,647,21,False,True,False,False,True
59843,21,48,19,6,21,876,13,True,False,False,False,False
9397,26,10,16,10,10,728,1,True,False,False,True,False
4419,27,59,27,7,13,500,29,False,False,True,False,True
53881,49,8,18,3,22,664,2,False,True,False,True,False
43220,48,13,13,3,14,719,30,True,False,False,False,False
16914,19,1,25,3,25,961,29,False,False,False,False,False
26358,47,11,26,7,24,612,29,False,False,False,False,True
55738,21,50,5,7,23,526,24,True,False,False,True,False
41584,60,45,14,7,27,726,3,True,True,False,False,False
57592,33,3,1,5,26,485,30,True,False,False,True,False
20821,60,20,5,4,12,842,21,True,False,True,False,True
43874,51,16,20,5,10,264,23,False,False,False,True,False
30883,37,42,30,3,19,847,7,True,False,True,False,True
51299,34,7,5,9,28,300,20,False,True,False,True,False
47361,28,34,6,9,18,847,25,False,False,False,True,False
36502,19,5,13,4,26,669,29,False,True,False,False,True
12261,55,38,6,6,25,516,17,True,False,False,False,False
52420,27,32,19,10,26,980,9,False,False,False,False,False
22133,21,7,5,4,24,984,27,True,False,False,False,False
4938,27,24,20,2,1,499,7,True,True,False,False,False
40815,24,58,26,6,7,827,3,True,False,False,False,True
45579,43,41,20,6,25,119,26,False,False,True,False,True
24351,34,35,28,10,16,733,23,False,False,False,False,True
22833,51,4,21,1,7,339,7,True,False,True,False,False
54215,41,31,25,1,29,318,27,False,False,True,False,False
5811,41,23,10,5,15,655,5,False,False,False,False,True
10944,49,10,14,8,6,418,25,True,False,True,True,False
54968,49,10,12,0,30,194,22,False,False,True,False,False
14979,64,37,13,8,18,544,2,True,False,False,False,True
56563,53,8,29,6,28,259,6,False,False,True,False,True
34062,42,19,2,9,2,861,22,True,True,False,True,False
23606,44,36,20,2,13,177,7,False,False,False,False,True
39569,36,38,14,4,13,699,17,False,False,False,False,False
29298,35,19,17,0,4,198,27,False,True,False,False,True
57040,34,57,23,7,24,584,19,True,False,True,False,False
29057,47,3,27,3,19,881,7,False,False,True,True,False
35781,33,32,13,9,22,433,19,False,True,False,False,True
54549,49,56,8,5,30,279,5,False,False,False,True,False
48975,50,28,14,3,30,194,15,False,False,False,True,False
23421,49,28,18,2,20,495,12,False,False,True,True,False
23338,57,7,25,2,22,916,19,False,False,True,False,True
63917,46,32,21,3,26,491,29,False,False,True,True,False
16607,21,56,17,2,17,459,7,False,False,True,True,False
33304,25,51,15,6,6,631,27,False,False,False,False,True
59597,49,44,5,8,24,775,6,False,False,True,True,False
47688,56,50,1,7,27,443,6,True,False,True,False,False
3809,50,29,8,3,3,197,17,False,False,True,False,False
26799,19,49,26,10,14,148,2,True,False,False,True,False
53673,23,31,8,3,30,272,20,False,False,False,False,True
18839,20,46,21,5,10,499,7,True,False,True,False,False
52186,55,58,25,7,29,151,26,False,False,False,False,False
50619,62,34,11,7,21,473,10,False,False,False,False,False
50515,28,36,27,10,28,738,29,True,False,True,True,False
36480,58,32,29,2,4,500,1,True,True,False,False,True
50242,60,58,2,10,18,709,2,True,False,True,False,True
451,24,27,15,2,6,907,9,False,False,True,False,True
28721,50,13,1,2,28,220,19,True,False,False,False,False
54902,19,10,14,2,28,180,25,False,False,False,True,False
61291,58,29,7,5,27,738,4,False,True,False,False,False
53846,20,40,30,5,24,898,21,True,False,True,False,True
2279,21,15,29,9,2,639,7,True,False,False,False,False
31811,55,29,10,0,8,596,7,True,False,True,False,False
48611,21,52,11,7,22,626,4,False,False,False,True,False
32686,50,9,7,6,22,274,3,True,True,False,False,False
22202,34,42,16,6,4,354,9,False,False,True,True,False
63129,44,27,19,3,23,288,29,False,False,True,True,False
4107,34,55,1,6,23,946,4,False,True,False,True,False
38474,64,4,14,0,13,883,5,True,False,True,False,False
41971,49,17,4,0,24,548,23,True,False,False,False,True
19031,37,55,29,6,3,139,5,True,False,True,True,False
27912,33,1,23,1,26,234,2,False,False,True,False,True
10920,57,53,8,2,9,977,17,True,True,False,True,False
53637,36,53,13,4,22,699,17,False,True,False,True,False
54820,38,39,28,10,17,769,8,False,True,False,False,False
50473,42,5,2,2,12,667,15,True,False,False,False,True
30424,22,31,24,10,9,404,19,False,True,False,False,True
48068,25,2,1,2,15,321,19,True,True,False,False,False
63616,45,35,3,6,20,774,2,True,False,False,True,False
23769,49,11,17,8,14,807,7,False,False,False,False,True
62046,54,47,10,7,22,698,4,True,False,True,False,False
1061,19,11,3,7,27,716,24,False,False,False,True,False
5125,44,35,1,1,21,734,10,True,True,False,False,False
36280,29,22,12,7,19,585,17,False,False,True,False,False
6600,21,56,13,7,29,324,28,False,False,False,False,True
42974,41,3,19,9,1,316,11,False,False,True,True,False
27839,26,23,4,0,22,785,11,False,False,False,False,True
10206,36,22,5,0,4,458,25,False,False,True,True,False
50973,55,12,2,3,25,185,30,False,False,False,False,False
6608,63,54,22,10,28,878,4,True,False,False,False,False
134,41,59,20,0,17,978,11,False,False,True,False,True
